"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"tipe";"posisi";"laporan";"debet";"credit";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2018-07-27 13:28:33";"2018.07";"1806280001/PB/";"6000000000002";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60446 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-28 19:24:09";"2018.08";"1806280001/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60446 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-28 19:26:50";"2018.09";"1806280001/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60446 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-26 18:36:32";"2018.10";"1806280001/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60446 B";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-28 10:33:02";"2018.06";"1806280001/PI/";"1000000000002";;;"1.2003";"1.1001";;;;"0";"6240000";"KSP123";"Pinjaman Kontrak No. 60446 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-28 10:33:02";"2018.06";"1806280001/PI/";"6000000000002";;;"1.1001";"1.2003";;;;"6240000";"0";"KSP123";"Pinjaman Kontrak No. 60446 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-26 13:17:18";"2018.07";"1806280002/PA/";"1000000000002";;;"1.2003";"1.1001";;;;"1387000";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60456 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-25 19:36:08";"2018.08";"1806280002/PA/";"1000000000003";;;"1.2003";"1.1001";;;;"1387000";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60456 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-25 19:27:51";"2018.09";"1806280002/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"1387000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:13";"2018.09";"1806280002/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"1387000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:17";"2018.09";"1806280002/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"1387000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:22";"2018.09";"1806280002/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"1385000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-26 13:17:18";"2018.07";"1806280002/PA/";"6000000000002";;;"1.1001";"1.2003";;;;"0";"1387000";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60456 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-25 19:36:08";"2018.08";"1806280002/PA/";"6000000000003";;;"1.1001";"1.2003";;;;"0";"1387000";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60456 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-25 19:27:51";"2018.09";"1806280002/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"1387000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:13";"2018.09";"1806280002/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"1387000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:17";"2018.09";"1806280002/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"1387000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:22";"2018.09";"1806280002/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"1385000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-26 13:17:18";"2018.07";"1806280002/PB/";"1000000000002";;;"3.1000";"1.1001";;;;"187000";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60456 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-25 19:36:08";"2018.08";"1806280002/PB/";"1000000000003";;;"3.1000";"1.1001";;;;"187000";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60456 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-25 19:27:51";"2018.09";"1806280002/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"187000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:13";"2018.09";"1806280002/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"187000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:17";"2018.09";"1806280002/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"187000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:22";"2018.09";"1806280002/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"189000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-26 13:17:18";"2018.07";"1806280002/PB/";"6000000000002";;;"1.1001";"3.1000";;;;"0";"187000";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60456 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-25 19:36:08";"2018.08";"1806280002/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"187000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60456 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-25 19:27:51";"2018.09";"1806280002/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"187000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:13";"2018.09";"1806280002/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"187000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:17";"2018.09";"1806280002/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"187000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-27 20:57:22";"2018.09";"1806280002/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"189000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60456 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-28 10:36:38";"2018.06";"1806280002/PI/";"1000000000002";;;"1.2003";"1.1001";;;;"0";"8320000";"KSP123";"Pinjaman Kontrak No. 60456 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-28 10:36:38";"2018.06";"1806280002/PI/";"6000000000002";;;"1.1001";"1.2003";;;;"8320000";"0";"KSP123";"Pinjaman Kontrak No. 60456 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-09 10:20:04";"2018.07";"1806280003/PA/";"1000000000002";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60501";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-08 13:41:10";"2018.08";"1806280003/PA/";"1000000000003";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60501";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-07 19:49:33";"2018.09";"1806280003/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60501";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-08 18:58:08";"2018.10";"1806280003/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-11 18:55:47";"2018.10";"1806280003/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-11 18:55:52";"2018.10";"1806280003/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-09 10:20:04";"2018.07";"1806280003/PA/";"6000000000002";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60501";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-08 13:41:10";"2018.08";"1806280003/PA/";"6000000000003";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60501";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-07 19:49:33";"2018.09";"1806280003/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60501";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-08 18:58:08";"2018.10";"1806280003/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-11 18:55:47";"2018.10";"1806280003/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-11 18:55:52";"2018.10";"1806280003/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-09 10:20:04";"2018.07";"1806280003/PB/";"1000000000002";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60501";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-08 13:41:10";"2018.08";"1806280003/PB/";"1000000000003";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60501";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-07 19:49:33";"2018.09";"1806280003/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60501";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-08 18:58:08";"2018.10";"1806280003/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-11 18:55:47";"2018.10";"1806280003/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-11 18:55:52";"2018.10";"1806280003/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-09 10:20:04";"2018.07";"1806280003/PB/";"6000000000002";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60501";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-08 13:41:10";"2018.08";"1806280003/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60501";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-07 19:49:33";"2018.09";"1806280003/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60501";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-08 18:58:08";"2018.10";"1806280003/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-11 18:55:47";"2018.10";"1806280003/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-11 18:55:52";"2018.10";"1806280003/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60501";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-28 10:59:28";"2018.06";"1806280003/PI/";"1000000000002";;;"1.2003";"1.1001";;;;"0";"6240000";"KSP123";"Pinjaman Kontrak No. 60501";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-28 10:59:28";"2018.06";"1806280003/PI/";"6000000000002";;;"1.1001";"1.2003";;;;"6240000";"0";"KSP123";"Pinjaman Kontrak No. 60501";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-28 11:01:12";"2018.06";"1806280004/PI/";"1000000000002";;;"1.2003";"1.1001";;;;"0";"8320000";"KSP123";"Pinjaman Kontrak No. 60502";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-28 11:01:12";"2018.06";"1806280004/PI/";"6000000000002";;;"1.1001";"1.2003";;;;"8320000";"0";"KSP123";"Pinjaman Kontrak No. 60502";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-01 11:01:48";"2018.08";"1806290001/PA/";"1000000000002";;;"1.2003";"1.1001";;;;"1214000";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60348 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:53:58";"2018.08";"1806290001/PA/";"1000000000003";;;"1.2003";"1.1001";;;;"1214000";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60348 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-01 11:20:58";"2018.10";"1806290001/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"1214000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60348 D";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-01 19:38:40";"2018.11";"1806290001/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"1214000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-05 19:05:46";"2018.11";"1806290001/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"1214000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-05 19:05:56";"2018.11";"1806290001/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"1210000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-01 11:01:48";"2018.08";"1806290001/PA/";"6000000000002";;;"1.1001";"1.2003";;;;"0";"1214000";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60348 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:53:58";"2018.08";"1806290001/PA/";"6000000000003";;;"1.1001";"1.2003";;;;"0";"1214000";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60348 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-01 11:20:58";"2018.10";"1806290001/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"1214000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60348 D";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-01 19:38:40";"2018.11";"1806290001/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"1214000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-05 19:05:46";"2018.11";"1806290001/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"1214000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-05 19:05:56";"2018.11";"1806290001/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"1210000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-01 11:01:48";"2018.08";"1806290001/PB/";"1000000000002";;;"3.1000";"1.1001";;;;"164000";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60348 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:53:58";"2018.08";"1806290001/PB/";"1000000000003";;;"3.1000";"1.1001";;;;"164000";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60348 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-01 11:20:58";"2018.10";"1806290001/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"164000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60348 D";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-01 19:38:40";"2018.11";"1806290001/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"164000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-05 19:05:46";"2018.11";"1806290001/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"164000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-05 19:05:56";"2018.11";"1806290001/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"168000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-01 11:01:48";"2018.08";"1806290001/PB/";"6000000000002";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60348 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:53:58";"2018.08";"1806290001/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60348 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-01 11:20:58";"2018.10";"1806290001/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60348 D";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-01 19:38:40";"2018.11";"1806290001/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-05 19:05:46";"2018.11";"1806290001/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-05 19:05:56";"2018.11";"1806290001/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"168000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60348 D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-29 09:26:23";"2018.06";"1806290001/PI/";"1000000000002";;;"1.2003";"1.1001";;;;"0";"7280000";"KSP123";"Pinjaman Kontrak No. 60348 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-29 09:26:23";"2018.06";"1806290001/PI/";"6000000000002";;;"1.1001";"1.2003";;;;"7280000";"0";"KSP123";"Pinjaman Kontrak No. 60348 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-27 13:25:22";"2018.07";"1807020001/PA/";"1000000000002";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60419 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-29 19:02:00";"2018.08";"1807020001/PA/";"1000000000003";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60419 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-29 19:45:42";"2018.09";"1807020001/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60419 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-26 18:41:12";"2018.10";"1807020001/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60419 B";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-27 13:25:22";"2018.07";"1807020001/PA/";"6000000000002";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60419 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-29 19:02:00";"2018.08";"1807020001/PA/";"6000000000003";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60419 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-29 19:45:42";"2018.09";"1807020001/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60419 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-26 18:41:12";"2018.10";"1807020001/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60419 B";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-27 13:25:22";"2018.07";"1807020001/PB/";"1000000000002";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60419 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-29 19:02:00";"2018.08";"1807020001/PB/";"1000000000003";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60419 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
