"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"debet";"credit";"pembayaran_";"bunga_";"denda_";"titipan_";"administrasi_";"modal_";"pinjaman_";"biaya_";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2018-04-19 14:04:56";"2018.04";"1712040001/PA/";"7";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-29 09:49:36";"2017.12";"1712040001/PB/";"2";;;"1.1001";"3.1000";"71000";"0";"0";"71000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60408";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PB/";"3";;;"1.1001";"3.1000";"71000";"0";"0";"71000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PB/";"4";;;"1.1001";"3.1000";"71000";"0";"0";"71000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-01 13:08:32";"2018.04";"1712040001/PB/";"5";;;"1.1001";"3.1000";"71000";"0";"0";"71000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:17";"2018.04";"1712040001/PB/";"6";;;"1.1001";"3.1000";"71000";"0";"0";"71000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:56";"2018.04";"1712040001/PB/";"7";;;"1.1001";"3.1000";"71000";"0";"0";"71000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-29 09:49:36";"2017.12";"1712040001/PD/";"2";;;"1.1001";"5.3000";"1000";"0";"0";"0";"1000";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PD/";"3";;;"1.1001";"5.3000";"1000";"0";"0";"0";"1000";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PD/";"4";;;"1.1001";"5.3000";"1000";"0";"0";"0";"1000";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:56";"2018.04";"1712040001/PD/";"7";;;"1.1001";"5.3000";"2000";"0";"0";"0";"2000";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-04 14:40:03";"2017.12";"1712040001/PI/";"2";;;"1.1001";"1.2003";"0";"3120000";"0";"0";"0";"0";"0";"0";"3120000";"0";"KSP123";"Pinjaman Kontrak No. 60408";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-04 14:40:03";"2017.12";"1712040001/PI/";"3";;;"1.1001";"5.1000";"150000";"0";"0";"0";"0";"0";"150000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60408";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-04 14:40:03";"2017.12";"1712040001/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60408";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-29 09:49:36";"2017.12";"1712040001/PK/";"2";;;"1.1001";"2.3000";"0";"296000";"0";"0";"0";"0";"0";"0";"0";"296000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PK/";"3";;;"1.1001";"2.3000";"0";"296000";"0";"0";"0";"0";"0";"0";"0";"296000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PK/";"4";;;"1.1001";"2.3000";"0";"296000";"0";"0";"0";"0";"0";"0";"0";"296000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-01 13:08:32";"2018.04";"1712040001/PK/";"5";;;"1.1001";"2.3000";"0";"295000";"0";"0";"0";"0";"0";"0";"0";"295000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:17";"2018.04";"1712040001/PK/";"6";;;"1.1001";"2.3000";"0";"296000";"0";"0";"0";"0";"0";"0";"0";"296000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-15 09:09:26";"2017.12";"1712040001/PM/";"2";;;"1.1001";"2.3000";"296000";"0";"0";"0";"0";"296000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60408";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-16 19:22:06";"2018.01";"1712040001/PM/";"3";;;"1.1001";"2.3000";"296000";"0";"0";"0";"0";"296000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-17 10:03:34";"2018.02";"1712040001/PM/";"4";;;"1.1001";"2.3000";"296000";"0";"0";"0";"0";"296000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60408";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:42:45";"2018.03";"1712040001/PM/";"5";;;"1.1001";"2.3000";"295000";"0";"0";"0";"0";"295000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-13 13:41:46";"2018.04";"1712040001/PM/";"6";;;"1.1001";"2.3000";"296000";"0";"0";"0";"0";"296000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-20 09:17:48";"2017.12";"1712040002/PA/";"2";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-30 20:05:24";"2018.01";"1712040002/PA/";"3";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60254 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-27 10:15:09";"2018.02";"1712040002/PA/";"4";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60254 E";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-28 13:14:23";"2018.03";"1712040002/PA/";"5";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60254 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-27 14:06:37";"2018.04";"1712040002/PA/";"6";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60254 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:26:40";"2018.05";"1712040002/PA/";"7";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:26:47";"2018.05";"1712040002/PA/";"8";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:26:55";"2018.05";"1712040002/PA/";"9";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-20 09:17:48";"2017.12";"1712040002/PB/";"2";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-30 20:05:24";"2018.01";"1712040002/PB/";"3";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60254 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-27 10:15:09";"2018.02";"1712040002/PB/";"4";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60254 E";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-28 13:14:23";"2018.03";"1712040002/PB/";"5";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60254 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-27 14:06:37";"2018.04";"1712040002/PB/";"6";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60254 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:26:40";"2018.05";"1712040002/PB/";"7";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:26:47";"2018.05";"1712040002/PB/";"8";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:26:55";"2018.05";"1712040002/PB/";"9";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-04 14:46:12";"2017.12";"1712040002/PI/";"2";;;"1.1001";"1.2003";"0";"7280000";"0";"0";"0";"0";"0";"0";"7280000";"0";"KSP123";"Pinjaman Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-04 14:46:12";"2017.12";"1712040002/PI/";"3";;;"1.1001";"5.1000";"350000";"0";"0";"0";"0";"0";"350000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-04 14:46:12";"2017.12";"1712040002/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60254 E";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-29 09:52:10";"2017.12";"1712050001/PA/";"2";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:11:38";"2018.01";"1712050001/PA/";"3";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60248 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-01 08:54:54";"2018.03";"1712050001/PA/";"4";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60248 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-31 14:29:40";"2018.03";"1712050001/PA/";"5";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60248 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-30 14:28:49";"2018.04";"1712050001/PA/";"6";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60248 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:21:59";"2018.05";"1712050001/PA/";"7";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:22:08";"2018.05";"1712050001/PA/";"8";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:22:15";"2018.05";"1712050001/PA/";"9";;;"1.1001";"1.2003";"910000";"0";"910000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-29 09:52:10";"2017.12";"1712050001/PB/";"2";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:11:38";"2018.01";"1712050001/PB/";"3";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60248 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-01 08:54:54";"2018.03";"1712050001/PB/";"4";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60248 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-31 14:29:40";"2018.03";"1712050001/PB/";"5";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60248 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-30 14:28:49";"2018.04";"1712050001/PB/";"6";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60248 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:21:59";"2018.05";"1712050001/PB/";"7";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:22:08";"2018.05";"1712050001/PB/";"8";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-05 10:22:15";"2018.05";"1712050001/PB/";"9";;;"1.1001";"3.1000";"172000";"0";"0";"172000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 14:43:07";"2017.12";"1712050001/PI/";"2";;;"1.1001";"1.2003";"0";"7280000";"0";"0";"0";"0";"0";"0";"7280000";"0";"KSP123";"Pinjaman Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 14:43:07";"2017.12";"1712050001/PI/";"3";;;"1.1001";"5.1000";"350000";"0";"0";"0";"0";"0";"350000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 14:43:07";"2017.12";"1712050001/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60248 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:40:24";"2018.02";"1712050002/PA/";"2";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60409";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:41:12";"2018.02";"1712050002/PA/";"3";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60409";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-08 10:31:52";"2018.03";"1712050002/PA/";"4";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60409";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-09 13:35:52";"2018.04";"1712050002/PA/";"5";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60409";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-08 16:11:44";"2018.05";"1712050002/PA/";"6";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60409";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-08 19:04:58";"2018.06";"1712050002/PA/";"7";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60409";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:40:24";"2018.02";"1712050002/PB/";"2";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60409";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:41:12";"2018.02";"1712050002/PB/";"3";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60409";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-08 10:31:52";"2018.03";"1712050002/PB/";"4";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60409";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-09 13:35:52";"2018.04";"1712050002/PB/";"5";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60409";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-08 16:11:44";"2018.05";"1712050002/PB/";"6";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60409";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-08 19:04:58";"2018.06";"1712050002/PB/";"7";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60409";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 15:22:51";"2017.12";"1712050002/PI/";"2";;;"1.1001";"1.2003";"0";"6240000";"0";"0";"0";"0";"0";"0";"6240000";"0";"KSP123";"Pinjaman Kontrak No. 60409";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 15:22:51";"2017.12";"1712050002/PI/";"3";;;"1.1001";"5.1000";"300000";"0";"0";"0";"0";"0";"300000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60409";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 15:22:51";"2017.12";"1712050002/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60409";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:40:24";"2018.02";"1712050002/PK/";"2";;;"1.1001";"2.3000";"0";"984000";"0";"0";"0";"0";"0";"0";"0";"984000";"KSP123";"Titipan Keluar Kontrak No. 60409";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-05 14:47:05";"2018.01";"1712050002/PM/";"2";;;"1.1001";"2.3000";"984000";"0";"0";"0";"0";"984000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60409";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-06 14:21:58";"2018.01";"1712070001/PA/";"2";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60336 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-06 09:57:08";"2018.02";"1712070001/PA/";"3";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60336 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-06 09:20:38";"2018.03";"1712070001/PA/";"4";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60336 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-05 13:15:46";"2018.04";"1712070001/PA/";"5";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60336 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-07 11:11:54";"2018.05";"1712070001/PA/";"6";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60336 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-25 10:47:34";"2018.05";"1712070001/PA/";"7";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60336 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-06 14:21:58";"2018.01";"1712070001/PB/";"2";;;"1.1001";"3.1000";"71000";"0";"0";"71000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60336 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
